audio_hidden,video_hidden,text_hidden,audio_dropout,video_dropout,text_dropout,factor_learning_rate,learning_rate,rank,batch_size,weight_decay,Best Validation MAE,Test MAE,Test Corr,Test multiclass accuracy,Test binary accuracy,Test f1_score
4,8,256,0.5,0.15,0.15,0.003,0.003,1,32,0.002,2.9492245,0.98450774,0.62129,0.32653,0.739067055393586,0.7387563105574857
16,4,128,0.0,0.15,0.5,0.0003,0.0003,8,64,0.002,3.1032305,1.035918,0.5966,0.29446,0.749271137026239,0.7495463206872092
16,4,128,0.0,0.15,0.5,0.0003,0.0003,8,64,0.002,3.107654,1.0373946,0.59019,0.30321,0.7317784256559767,0.7324382516911093
16,4,128,0.0,0.15,0.5,0.0003,0.0003,8,64,0.002,2.9852023,0.99651796,0.61661,0.32799,0.750728862973761,0.7483741747359417
16,4,128,0.0,0.15,0.5,0.0003,0.0003,8,64,0.002,2.9814036,0.99524987,0.62699,0.31195,0.7580174927113703,0.757169892598488
4,16,256,0.15,0.15,0.0,0.003,0.0005,4,32,0.0,3.0012095,1.0018615,0.62294,0.30321,0.7478134110787172,0.7467472272780576
4,16,256,0.15,0.15,0.0,0.003,0.0005,4,32,0.0,2.8086674,0.9375872,0.65399,0.36152,0.7653061224489796,0.7640720619636208
4,16,256,0.15,0.15,0.0,0.003,0.0005,4,32,0.0,2.8304143,0.94484663,0.65668,0.32653,0.7565597667638484,0.7503309065046609
4,16,256,0.15,0.15,0.0,0.003,0.0005,4,32,0.0,2.8708045,0.9583298,0.65382,0.33382,0.7521865889212828,0.7526615831803135
4,8,64,0.3,0.5,0.15,0.001,0.0005,1,4,0.0,2.8398845,0.9480081,0.66734,0.34111,0.7638483965014577,0.7632345654768199
4,8,64,0.3,0.5,0.15,0.001,0.0005,1,4,0.0,2.7692819,0.9244396,0.6805,0.35131,0.7653061224489796,0.76419512084262
4,8,64,0.3,0.5,0.15,0.001,0.0005,1,4,0.0,2.8109622,0.93835324,0.65844,0.34548,0.7638483965014577,0.7619956222524835
4,8,64,0.3,0.5,0.15,0.001,0.0005,1,4,0.0,2.8867595,0.96365595,0.63923,0.32945,0.7419825072886297,0.7393714881837455
16,8,256,0.3,0.0,0.1,0.001,0.0005,8,32,0.0,2.8719125,0.9586996,0.6397,0.33382,0.7478134110787172,0.7454311826275901
16,8,256,0.3,0.0,0.1,0.001,0.0005,8,32,0.0,2.8056881,0.93659264,0.67567,0.34985,0.7521865889212828,0.7520245148346085
16,8,256,0.3,0.0,0.1,0.001,0.0005,8,32,0.0,2.8167624,0.94028944,0.66737,0.32507,0.760932944606414,0.760856874077952
16,8,256,0.3,0.0,0.1,0.001,0.0005,8,32,0.0,2.8826585,0.96228683,0.64387,0.3207,0.7667638483965015,0.7655991336422979
16,16,128,0.1,0.0,0.5,0.001,0.0005,16,8,0.001,2.9360533,0.98011106,0.63436,0.31778,0.7536443148688047,0.7535251030703172
16,16,128,0.1,0.0,0.5,0.001,0.0005,16,8,0.001,2.8956773,0.9666328,0.64328,0.32362,0.7725947521865889,0.7719029833513645
16,16,128,0.1,0.0,0.5,0.001,0.0005,16,8,0.001,2.8337665,0.9459657,0.65863,0.32945,0.7842565597667639,0.783695775867712
16,16,128,0.1,0.0,0.5,0.001,0.0005,16,8,0.001,2.909444,0.9712284,0.63899,0.31778,0.7594752186588921,0.7591887778881852
8,8,64,0.15,0.2,0.2,0.0005,0.0005,4,32,0.0,3.0727646,1.0257479,0.59091,0.31341,0.739067055393586,0.7360602904428349
8,8,64,0.15,0.2,0.2,0.0005,0.0005,4,32,0.0,2.8864765,0.9635615,0.65581,0.3207,0.7594752186588921,0.7597098789947839
8,8,64,0.15,0.2,0.2,0.0005,0.0005,4,32,0.0,2.9041557,0.96946305,0.64196,0.31195,0.7769679300291545,0.7770670373063748
8,8,64,0.15,0.2,0.2,0.0005,0.0005,4,32,0.0,2.8377478,0.94729483,0.66469,0.31924,0.7798833819241983,0.7784830157726458
16,4,64,0.3,0.2,0.15,0.003,0.0005,16,4,0.002,2.9335887,0.97928846,0.64618,0.30904,0.7784256559766763,0.7768218467267969
16,4,64,0.3,0.2,0.15,0.003,0.0005,16,4,0.002,2.8430867,0.9490771,0.66179,0.3309,0.7653061224489796,0.7645386467117241
16,4,64,0.3,0.2,0.15,0.003,0.0005,16,4,0.002,2.8352728,0.94646853,0.65289,0.32362,0.750728862973761,0.7468976521440894
16,4,64,0.3,0.2,0.15,0.003,0.0005,16,4,0.002,2.859585,0.9545844,0.64855,0.33673,0.7682215743440233,0.7657156342759629
4,4,128,0.5,0.15,0.2,0.003,0.0003,16,16,0.01,2.9784815,0.9942744,0.62938,0.31924,0.7580174927113703,0.7578592321326179
4,4,128,0.5,0.15,0.2,0.003,0.0003,16,16,0.01,2.957815,0.9873755,0.6257,0.30321,0.7594752186588921,0.7557784362793847
4,4,128,0.5,0.15,0.2,0.003,0.0003,16,16,0.01,2.9683545,0.99089384,0.60903,0.32507,0.760932944606414,0.7565449782397431
4,4,128,0.5,0.15,0.2,0.003,0.0003,16,16,0.01,2.9469447,0.9837468,0.6198,0.31195,0.749271137026239,0.7451042595866713
8,4,64,0.2,0.2,0.3,0.003,0.0003,4,128,0.01,3.2559261,1.0868907,0.53127,0.29883,0.7215743440233237,0.7193033848716082
8,4,64,0.2,0.2,0.3,0.003,0.0003,4,128,0.01,3.191857,1.0655032,0.57482,0.26822,0.7463556851311953,0.745089057835999
8,4,64,0.2,0.2,0.3,0.003,0.0003,4,128,0.01,2.917024,0.97375864,0.6367,0.30321,0.7682215743440233,0.7668770638094506
8,4,64,0.2,0.2,0.3,0.003,0.0003,4,128,0.01,2.9429953,0.98242843,0.62841,0.29883,0.7696793002915452,0.7675795207410553
16,8,256,0.15,0.1,0.15,0.001,0.0005,1,8,0.0,2.9496887,0.9846627,0.62922,0.32799,0.7623906705539358,0.7623533898504913
16,8,256,0.15,0.1,0.15,0.001,0.0005,1,8,0.0,2.8771675,0.96045387,0.64825,0.31633,0.7594752186588921,0.7589016396403909
16,8,256,0.15,0.1,0.15,0.001,0.0005,1,8,0.0,2.774897,0.926314,0.67822,0.33528,0.7711370262390671,0.7674299860124716
16,8,256,0.15,0.1,0.15,0.001,0.0005,1,8,0.0,2.810765,0.9382873,0.67446,0.31633,0.7755102040816326,0.7755776913940179
4,8,128,0.5,0.0,0.2,0.0005,0.003,1,4,0.01,2.904825,0.96968645,0.62869,0.33673,0.7521865889212828,0.7471880847664902
4,8,128,0.5,0.0,0.2,0.0005,0.003,1,4,0.01,4.245924,1.4173712,nan,0.15452,0.44752186588921283,0.27671543369181945
4,8,128,0.5,0.0,0.2,0.0005,0.003,1,4,0.01,2.8821635,0.9621216,0.61774,0.33965,0.750728862973761,0.7458160103217091
4,8,128,0.5,0.0,0.2,0.0005,0.003,1,4,0.01,3.0031323,1.0025034,0.61608,0.28863,0.739067055393586,0.7321159525536483
8,16,256,0.5,0.0,0.0,0.0005,0.0005,16,64,0.0,2.9142468,0.9728316,0.63202,0.31778,0.7551020408163265,0.7506070508797368
8,16,256,0.5,0.0,0.0,0.0005,0.0005,16,64,0.0,2.865332,0.9565029,0.65415,0.33382,0.760932944606414,0.7594796368158513
8,16,256,0.5,0.0,0.0,0.0005,0.0005,16,64,0.0,2.8950016,0.9664072,0.64585,0.31924,0.7463556851311953,0.746005978624642
8,16,256,0.5,0.0,0.0,0.0005,0.0005,16,64,0.0,2.8761632,0.9601186,0.64973,0.31924,0.7623906705539358,0.7598216879684401
8,8,128,0.2,0.5,0.1,0.001,0.0003,16,8,0.002,2.925588,0.97661746,0.63857,0.33819,0.7521865889212828,0.7514327382675127
8,8,128,0.2,0.5,0.1,0.001,0.0003,16,8,0.002,2.848773,0.95097524,0.65244,0.34111,0.750728862973761,0.7502380691144815
8,8,128,0.2,0.5,0.1,0.001,0.0003,16,8,0.002,2.818458,0.9408555,0.6551,0.31633,0.760932944606414,0.7590572966012799
8,8,128,0.2,0.5,0.1,0.001,0.0003,16,8,0.002,3.0107663,1.0050517,0.6194,0.30904,0.7536443148688047,0.7514783676507409
4,16,256,0.2,0.0,0.15,0.001,0.0005,1,64,0.001,2.955261,0.986523,0.62789,0.29009,0.750728862973761,0.7451065887961537
4,16,256,0.2,0.0,0.15,0.001,0.0005,1,64,0.001,2.8383021,0.94747984,0.65784,0.34257,0.7711370262390671,0.7717445602265284
4,16,256,0.2,0.0,0.15,0.001,0.0005,1,64,0.001,2.899897,0.9680414,0.63035,0.3484,0.7551020408163265,0.7540052611481184
4,16,256,0.2,0.0,0.15,0.001,0.0005,1,64,0.001,2.942867,0.98238575,0.64969,0.31195,0.7725947521865889,0.7727274945560988
4,8,128,0.0,0.2,0.2,0.001,0.0003,16,4,0.0,2.9247952,0.9763529,0.63824,0.31633,0.750728862973761,0.7485372832442406
4,8,128,0.0,0.2,0.2,0.001,0.0003,16,4,0.0,2.7821574,0.9287377,0.6795,0.33528,0.7725947521865889,0.7716893276412713
4,8,128,0.0,0.2,0.2,0.001,0.0003,16,4,0.0,2.8241196,0.94274545,0.66067,0.34985,0.7638483965014577,0.7642124877453206
4,8,128,0.0,0.2,0.2,0.001,0.0003,16,4,0.0,2.8334596,0.9458633,0.66581,0.35131,0.7638483965014577,0.7642588031132498
16,8,64,0.0,0.2,0.0,0.003,0.0003,8,8,0.002,2.831117,0.94508123,0.65783,0.31778,0.7565597667638484,0.7532069429959566
16,8,64,0.0,0.2,0.0,0.003,0.0003,8,8,0.002,2.895023,0.9664143,0.66035,0.31633,0.7755102040816326,0.7752840286017962
16,8,64,0.0,0.2,0.0,0.003,0.0003,8,8,0.002,2.942778,0.98235583,0.63984,0.32362,0.7594752186588921,0.7591887778881852
16,8,64,0.0,0.2,0.0,0.003,0.0003,8,8,0.002,3.0482812,1.0175749,0.6134,0.32507,0.739067055393586,0.7393841158714234
4,8,128,0.0,0.5,0.15,0.003,0.003,1,128,0.01,2.8992937,0.9678399,0.62858,0.31924,0.7434402332361516,0.7405757255370602
4,8,128,0.0,0.5,0.15,0.003,0.003,1,128,0.01,2.7013998,0.9017791,0.69382,0.34694,0.7755102040816326,0.77502203539223
4,8,128,0.0,0.5,0.15,0.003,0.003,1,128,0.01,2.8499372,0.95136386,0.65429,0.33819,0.7682215743440233,0.7682569219790429
4,8,128,0.0,0.5,0.15,0.003,0.003,1,128,0.01,2.7351134,0.91303355,0.67969,0.37318,0.7696793002915452,0.7688725483768742
4,8,256,0.5,0.3,0.5,0.0005,0.0003,8,16,0.001,2.8072062,0.93709946,0.66841,0.32362,0.7769679300291545,0.7765287986813781
4,8,256,0.5,0.3,0.5,0.0005,0.0003,8,16,0.001,2.825327,0.9431485,0.66064,0.36297,0.760932944606414,0.7611953290273391
4,8,256,0.5,0.3,0.5,0.0005,0.0003,8,16,0.001,2.8907204,0.9649781,0.64724,0.32653,0.750728862973761,0.7499137179360549
4,8,256,0.5,0.3,0.5,0.0005,0.0003,8,16,0.001,2.790454,0.9315072,0.66856,0.34257,0.782798833819242,0.7815388836956486
8,8,64,0.0,0.3,0.1,0.003,0.0005,16,128,0.0,3.0654855,1.023318,0.60733,0.29446,0.7346938775510204,0.7324462456489486
8,8,64,0.0,0.3,0.1,0.003,0.0005,16,128,0.0,2.949706,0.9846685,0.62287,0.33673,0.7448979591836735,0.7444971933195574
8,8,64,0.0,0.3,0.1,0.003,0.0005,16,128,0.0,3.1183612,1.040969,0.57067,0.27988,0.7376093294460642,0.7338926758637704
8,8,64,0.0,0.3,0.1,0.003,0.0005,16,128,0.0,3.0707092,1.0250618,0.5886,0.31341,0.7317784256559767,0.7304390036886426
16,16,256,0.2,0.1,0.1,0.0003,0.003,8,64,0.0,2.849356,0.95116985,0.66182,0.32653,0.7725947521865889,0.7714591553012404
16,16,256,0.2,0.1,0.1,0.0003,0.003,8,64,0.0,2.8708837,0.9583562,0.64053,0.31924,0.7886297376093294,0.7858811894286662
16,16,256,0.2,0.1,0.1,0.0003,0.003,8,64,0.0,2.9146237,0.9729575,0.6242,0.31778,0.7463556851311953,0.7407583374964893
16,16,256,0.2,0.1,0.1,0.0003,0.003,8,64,0.0,2.7523003,0.91877085,0.67177,0.34985,0.7725947521865889,0.7697234989809378
4,4,256,0.3,0.1,0.0,0.001,0.0003,4,8,0.0,2.834546,0.946226,0.65578,0.31924,0.7798833819241983,0.7783554423052177
4,4,256,0.3,0.1,0.0,0.001,0.0003,4,8,0.0,2.8375835,0.94724,0.66868,0.34257,0.7857142857142857,0.7858095064316152
4,4,256,0.3,0.1,0.0,0.001,0.0003,4,8,0.0,2.7975414,0.9338731,0.65953,0.36443,0.7769679300291545,0.7766175461593845
4,4,256,0.3,0.1,0.0,0.001,0.0003,4,8,0.0,2.8551784,0.95311326,0.64323,0.32799,0.7565597667638484,0.7539277416609172
4,16,256,0.3,0.1,0.1,0.0005,0.0003,8,128,0.001,3.0309834,1.0118006,0.60038,0.27843,0.7376093294460642,0.7348638606291666
4,16,256,0.3,0.1,0.1,0.0005,0.0003,8,128,0.001,3.1139681,1.0395025,0.5889,0.29446,0.7448979591836735,0.743556589090892
4,16,256,0.3,0.1,0.1,0.0005,0.0003,8,128,0.001,2.9641652,0.98949546,0.61893,0.31778,0.7521865889212828,0.7506801113335043
4,16,256,0.3,0.1,0.1,0.0005,0.0003,8,128,0.001,2.8670082,0.95706254,0.65889,0.31487,0.7565597667638484,0.7555305604360442
4,4,64,0.3,0.1,0.2,0.0005,0.003,4,4,0.01,2.9261057,0.97679037,0.62279,0.34111,0.7725947521865889,0.7700557567260305
4,4,64,0.3,0.1,0.2,0.0005,0.003,4,4,0.01,2.846046,0.9500648,0.64884,0.3309,0.7551020408163265,0.7530273036759526
4,4,64,0.3,0.1,0.2,0.0005,0.003,4,4,0.01,2.9557984,0.9867023,0.60421,0.31778,0.7551020408163265,0.7510320675032603
4,4,64,0.3,0.1,0.2,0.0005,0.003,4,4,0.01,2.9179134,0.9740555,0.60625,0.34257,0.7463556851311953,0.7427629200016446
16,8,256,0.2,0.3,0.3,0.0003,0.0003,4,4,0.001,2.8074882,0.9371936,0.685,0.33236,0.7696793002915452,0.7700795734067497
16,8,256,0.2,0.3,0.3,0.0003,0.0003,4,4,0.001,2.7732224,0.9257551,0.66938,0.32653,0.7653061224489796,0.7650266256969563
16,8,256,0.2,0.3,0.3,0.0003,0.0003,4,4,0.001,2.76465,0.9228934,0.67769,0.32507,0.7696793002915452,0.7696060128311976
16,8,256,0.2,0.3,0.3,0.0003,0.0003,4,4,0.001,2.7002928,0.90140975,0.68856,0.33965,0.7798833819241983,0.7787259711584269
8,16,64,0.3,0.0,0.3,0.0003,0.0003,4,32,0.002,3.1948826,1.0665132,0.57314,0.27551,0.7244897959183674,0.7248857634620113
8,16,64,0.3,0.0,0.3,0.0003,0.0003,4,32,0.002,3.0205393,1.0083141,0.62284,0.32653,0.7448979591836735,0.7442896178004146
8,16,64,0.3,0.0,0.3,0.0003,0.0003,4,32,0.002,2.9460685,0.9834543,0.63793,0.29446,0.7667638483965015,0.7665288608849831
8,16,64,0.3,0.0,0.3,0.0003,0.0003,4,32,0.002,2.9647636,0.9896952,0.6198,0.33382,0.7405247813411079,0.7397354553624543
16,8,128,0.15,0.3,0.5,0.0005,0.0005,16,64,0.0,3.1438084,1.0494637,0.58003,0.30612,0.7361516034985423,0.7357370970905137
16,8,128,0.15,0.3,0.5,0.0005,0.0005,16,64,0.0,3.0544178,1.0196234,0.6071,0.30029,0.7521865889212828,0.7526615831803135
16,8,128,0.15,0.3,0.5,0.0005,0.0005,16,64,0.0,3.0035198,1.0026327,0.609,0.30758,0.7434402332361516,0.7414273426940563
16,8,128,0.15,0.3,0.5,0.0005,0.0005,16,64,0.0,2.9498782,0.9847261,0.64005,0.30175,0.760932944606414,0.7607765907816224
16,16,128,0.5,0.2,0.2,0.0005,0.0005,1,32,0.002,2.866417,0.95686513,0.6447,0.3207,0.7740524781341108,0.7727417917639298
16,16,128,0.5,0.2,0.2,0.0005,0.0005,1,32,0.002,2.846548,0.9502325,0.65584,0.32653,0.7696793002915452,0.7687622677392365
16,16,128,0.5,0.2,0.2,0.0005,0.0005,1,32,0.002,2.8834727,0.9625587,0.64135,0.31487,0.7405247813411079,0.7374406608194194
16,16,128,0.5,0.2,0.2,0.0005,0.0005,1,32,0.002,2.8583732,0.95417994,0.64978,0.31487,0.7594752186588921,0.7589016396403909
16,16,128,0.3,0.2,0.2,0.003,0.0005,4,16,0.0,2.90676,0.9703324,0.63107,0.3309,0.7594752186588921,0.7592759317699669
16,16,128,0.3,0.2,0.2,0.003,0.0005,4,16,0.0,2.8054547,0.93651474,0.68091,0.32799,0.7682215743440233,0.7688381707100651
16,16,128,0.3,0.2,0.2,0.003,0.0005,4,16,0.0,2.8261836,0.9434345,0.66913,0.32362,0.7653061224489796,0.7654748014196443
16,16,128,0.3,0.2,0.2,0.003,0.0005,4,16,0.0,2.9508204,0.9850406,0.64174,0.34111,0.7551020408163265,0.7551756633389287
8,8,256,0.1,0.3,0.5,0.001,0.0005,8,128,0.0,3.059195,1.0212182,0.60637,0.30904,0.7259475218658892,0.726311553592466
8,8,256,0.1,0.3,0.5,0.001,0.0005,8,128,0.0,2.882367,0.9621895,0.64282,0.29592,0.7638483965014577,0.7622781303805657
8,8,256,0.1,0.3,0.5,0.001,0.0005,8,128,0.0,2.858325,0.95416385,0.6493,0.34111,0.7638483965014577,0.7624128119766335
8,8,256,0.1,0.3,0.5,0.001,0.0005,8,128,0.0,2.9286337,0.97763425,0.6388,0.30029,0.7638483965014577,0.7641075811123714
4,16,128,0.1,0.15,0.5,0.0003,0.003,8,8,0.002,3.3169165,1.1072506,0.54165,0.25364,0.7303206997084548,0.7305145233703987
4,16,128,0.1,0.15,0.5,0.0003,0.003,8,8,0.002,2.8221142,0.94207615,0.66613,0.33236,0.7682215743440233,0.7671243739998544
4,16,128,0.1,0.15,0.5,0.0003,0.003,8,8,0.002,2.9060028,0.9700797,0.62427,0.33382,0.7536443148688047,0.7514783676507409
4,16,128,0.1,0.15,0.5,0.0003,0.003,8,8,0.002,2.8883648,0.96419173,0.6461,0.33528,0.7798833819241983,0.7796212452188847
16,4,64,0.5,0.3,0.5,0.003,0.0005,8,8,0.01,2.863298,0.9558239,0.65011,0.32799,0.7580174927113703,0.7573885053651364
16,4,64,0.5,0.3,0.5,0.003,0.0005,8,8,0.01,2.922939,0.97573316,0.6331,0.34548,0.7478134110787172,0.7474172253959054
16,4,64,0.5,0.3,0.5,0.003,0.0005,8,8,0.01,2.88025,0.9614827,0.63463,0.32653,0.7463556851311953,0.7417001598397274
16,4,64,0.5,0.3,0.5,0.003,0.0005,8,8,0.01,2.9261222,0.97679585,0.62006,0.3309,0.7653061224489796,0.7636769947757619
8,16,256,0.2,0.15,0.15,0.0005,0.001,16,16,0.002,2.8681374,0.9574395,0.64224,0.34985,0.7711370262390671,0.7702811074788437
8,16,256,0.2,0.15,0.15,0.0005,0.001,16,16,0.002,2.7959735,0.9333498,0.67409,0.35569,0.760932944606414,0.7610724942769244
8,16,256,0.2,0.15,0.15,0.0005,0.001,16,16,0.002,4.249262,1.4184855,0.14661,0.15452,0.5291545189504373,0.4778533362492462
8,16,256,0.2,0.15,0.15,0.0005,0.001,16,16,0.002,2.7604895,0.9215045,0.67717,0.3484,0.7784256559766763,0.7782024178407337
4,16,64,0.5,0.15,0.3,0.0003,0.0005,8,16,0.01,2.858188,0.95411813,0.65172,0.32216,0.7725947521865889,0.7715763139232527
4,16,64,0.5,0.15,0.3,0.0003,0.0005,8,16,0.01,3.0007136,1.001696,0.634,0.30758,0.7346938775510204,0.7344265792566681
4,16,64,0.5,0.15,0.3,0.0003,0.0005,8,16,0.01,2.851838,0.9519984,0.64313,0.34111,0.760932944606414,0.7590572966012799
4,16,64,0.5,0.15,0.3,0.0003,0.0005,8,16,0.01,2.8701086,0.9580975,0.65799,0.3309,0.7755102040816326,0.7745048227191085
8,8,256,0.15,0.2,0.3,0.003,0.001,1,64,0.0,2.899217,0.9678144,0.644,0.36152,0.7580174927113703,0.7570540281310965
8,8,256,0.15,0.2,0.3,0.003,0.001,1,64,0.0,2.822592,0.9422354,0.65492,0.3484,0.7755102040816326,0.7752006937252579
8,8,256,0.15,0.2,0.3,0.003,0.001,1,64,0.0,2.8429735,0.9490392,0.67168,0.32507,0.7696793002915452,0.7692721557047606
8,8,256,0.15,0.2,0.3,0.003,0.001,1,64,0.0,2.8238797,0.9426654,0.65832,0.33819,0.7769679300291545,0.7767831367321508
16,16,256,0.1,0.5,0.0,0.003,0.0005,8,8,0.002,2.776629,0.92689216,0.68629,0.33965,0.7900874635568513,0.7905807465374525
16,16,256,0.1,0.5,0.0,0.003,0.0005,8,8,0.002,2.7170208,0.9069938,0.67457,0.3586,0.7755102040816326,0.7734635835071046
16,16,256,0.1,0.5,0.0,0.003,0.0005,8,8,0.002,2.9634957,0.9892719,0.61937,0.34257,0.7551020408163265,0.7534736166909569
16,16,256,0.1,0.5,0.0,0.003,0.0005,8,8,0.002,2.8414345,0.9485255,0.64436,0.35423,0.7638483965014577,0.7622781303805657
8,4,64,0.3,0.2,0.2,0.0003,0.001,4,64,0.002,2.9132445,0.972497,0.63318,0.33965,0.7623906705539358,0.7612658676853855
8,4,64,0.3,0.2,0.2,0.0003,0.001,4,64,0.002,2.9098487,0.9713635,0.64687,0.30758,0.760932944606414,0.7606033361749498
8,4,64,0.3,0.2,0.2,0.0003,0.001,4,64,0.002,2.8496976,0.9512839,0.65556,0.31924,0.7682215743440233,0.7661837896832414
8,4,64,0.3,0.2,0.2,0.0003,0.001,4,64,0.002,2.8454273,0.94985837,0.6536,0.33382,0.760932944606414,0.7602057004463063
4,8,128,0.1,0.3,0.2,0.003,0.001,16,4,0.001,2.7081823,0.9040433,0.6813,0.34985,0.7740524781341108,0.7736975140830364
4,8,128,0.1,0.3,0.2,0.003,0.001,16,4,0.001,2.7123542,0.905436,0.68651,0.35714,0.7784256559766763,0.7778497157560286
4,8,128,0.1,0.3,0.2,0.003,0.001,16,4,0.001,2.9087281,0.97098947,0.63731,0.32216,0.7434402332361516,0.7428823261625486
4,8,128,0.1,0.3,0.2,0.003,0.001,16,4,0.001,2.8867311,0.96364635,0.6397,0.34548,0.7696793002915452,0.7687622677392365
16,8,128,0.1,0.2,0.0,0.003,0.001,1,16,0.001,2.9450214,0.9831048,0.63313,0.31341,0.7565597667638484,0.7562698539837993
16,8,128,0.1,0.2,0.0,0.003,0.001,1,16,0.001,2.755772,0.9199297,0.67197,0.35714,0.7725947521865889,0.7719029833513645
16,8,128,0.1,0.2,0.0,0.003,0.001,1,16,0.001,2.732008,0.91199684,0.68145,0.36297,0.7682215743440233,0.7674636324668579
16,8,128,0.1,0.2,0.0,0.003,0.001,1,16,0.001,2.8236005,0.9425721,0.66674,0.33236,0.760932944606414,0.7597391119833554
4,16,64,0.2,0.3,0.0,0.001,0.0005,8,64,0.001,3.2560945,1.086947,0.56228,0.28863,0.7434402332361516,0.7439319919984424
4,16,64,0.2,0.3,0.0,0.001,0.0005,8,64,0.001,3.0093377,1.0045748,0.6182,0.29446,0.739067055393586,0.7370997148671793
4,16,64,0.2,0.3,0.0,0.001,0.0005,8,64,0.001,2.9045906,0.9696083,0.64015,0.30904,0.7536443148688047,0.753257289548601
4,16,64,0.2,0.3,0.0,0.001,0.0005,8,64,0.001,3.0147703,1.0063883,0.60539,0.30612,0.750728862973761,0.7458160103217091
4,8,128,0.15,0.1,0.2,0.0003,0.003,4,16,0.0,2.6876616,0.89719313,0.69278,0.34985,0.7536443148688047,0.7519342367521972
4,8,128,0.15,0.1,0.2,0.0003,0.003,4,16,0.0,2.9396105,0.9812986,0.62962,0.32653,0.7594752186588921,0.7580799718777317
4,8,128,0.15,0.1,0.2,0.0003,0.003,4,16,0.0,2.9728055,0.99237967,0.6156,0.293,0.7448979591836735,0.7441789770006361
4,8,128,0.15,0.1,0.2,0.0003,0.003,4,16,0.0,2.817792,0.94063324,0.64917,0.34985,0.760932944606414,0.7604130766514657
8,16,64,0.5,0.5,0.3,0.003,0.0003,16,32,0.002,3.013197,1.0058631,0.61508,0.29446,0.7594752186588921,0.7555792846627886
8,16,64,0.5,0.5,0.3,0.003,0.0003,16,32,0.002,2.8463824,0.95017713,0.66243,0.32362,0.7623906705539358,0.7612658676853855
8,16,64,0.5,0.5,0.3,0.003,0.0003,16,32,0.002,2.9484415,0.98424655,0.63028,0.32507,0.7565597667638484,0.7548699262580882
8,16,64,0.5,0.5,0.3,0.003,0.0003,16,32,0.002,2.9512637,0.98518854,0.61201,0.3207,0.7565597667638484,0.7547243149878153
4,4,128,0.5,0.15,0.2,0.003,0.0003,1,8,0.002,2.880829,0.9616761,0.6567,0.32507,0.7682215743440233,0.7676688527443766
4,4,128,0.5,0.15,0.2,0.003,0.0003,1,8,0.002,2.8280175,0.9440466,0.66667,0.32945,0.7551020408163265,0.7544654753092946
4,4,128,0.5,0.15,0.2,0.003,0.0003,1,8,0.002,2.8548663,0.95300925,0.65284,0.33965,0.7551020408163265,0.7548553039292322
4,4,128,0.5,0.15,0.2,0.003,0.0003,1,8,0.002,2.8454456,0.9498645,0.65758,0.34111,0.7448979591836735,0.7446865943014798
16,4,64,0.2,0.15,0.5,0.001,0.0003,4,4,0.002,2.8552926,0.9531515,0.65445,0.32507,0.7798833819241983,0.7779481273092419
16,4,64,0.2,0.15,0.5,0.001,0.0003,4,4,0.002,2.812073,0.9387241,0.66015,0.35714,0.7725947521865889,0.7723656393628585
16,4,64,0.2,0.15,0.5,0.001,0.0003,4,4,0.002,2.988154,0.9975033,0.62956,0.32507,0.7463556851311953,0.7458041179107014
16,4,64,0.2,0.15,0.5,0.001,0.0003,4,4,0.002,2.9169645,0.97373897,0.64369,0.32362,0.7638483965014577,0.7629081479351664
8,16,128,0.1,0.3,0.1,0.0003,0.0003,8,32,0.0,2.9975555,1.0006417,0.62908,0.33673,0.7448979591836735,0.7453168351891669
8,16,128,0.1,0.3,0.1,0.0003,0.0003,8,32,0.0,2.923576,0.97594583,0.63562,0.33382,0.7536443148688047,0.7526027827167152
8,16,128,0.1,0.3,0.1,0.0003,0.0003,8,32,0.0,2.853329,0.95249605,0.66297,0.3309,0.7740524781341108,0.7738652692384536
8,16,128,0.1,0.3,0.1,0.0003,0.0003,8,32,0.0,2.999329,1.0012338,0.61084,0.32216,0.749271137026239,0.7491071561856039
8,4,64,0.0,0.5,0.3,0.003,0.0003,1,16,0.01,3.0063114,1.0035647,0.61692,0.29155,0.7594752186588921,0.7576617483412549
8,4,64,0.0,0.5,0.3,0.003,0.0003,1,16,0.01,2.9131598,0.9724687,0.63792,0.31778,0.750728862973761,0.7476743788316864
8,4,64,0.0,0.5,0.3,0.003,0.0003,1,16,0.01,2.9975295,1.0006331,0.60853,0.33382,0.7478134110787172,0.7450868221996326
8,4,64,0.0,0.5,0.3,0.003,0.0003,1,16,0.01,2.8872194,0.96380943,0.64944,0.32799,0.7434402332361516,0.7424187286209216
8,16,128,0.1,0.2,0.1,0.0005,0.0003,1,64,0.01,2.9010923,0.96844035,0.6367,0.32507,0.7594752186588921,0.7582104982856982
8,16,128,0.1,0.2,0.1,0.0005,0.0003,1,64,0.01,2.936604,0.9802949,0.63981,0.31633,0.7623906705539358,0.7623533898504913
8,16,128,0.1,0.2,0.1,0.0005,0.0003,1,64,0.01,3.0014803,1.0019519,0.61829,0.3105,0.7521865889212828,0.7517485219608183
8,16,128,0.1,0.2,0.1,0.0005,0.0003,1,64,0.01,2.9390664,0.981117,0.63146,0.3105,0.7536443148688047,0.7530568309044003
16,8,256,0.3,0.5,0.3,0.0003,0.0005,1,16,0.001,2.820563,0.94155824,0.6632,0.33965,0.7755102040816326,0.7741455126197628
