audio_hidden,video_hidden,text_hidden,audio_dropout,video_dropout,text_dropout,factor_learning_rate,learning_rate,rank,batch_size,weight_decay,Best Validation MAE,Test MAE,Test Corr,Test multiclass accuracy,Test binary accuracy,Test f1_score
4,16,128,0,0.1,0.2,0.0005,0.003,1,8,0.002,0.9832241,0.98322403,0.63778,0.31341,0.7638483965014577,0.762543136788243
16,4,128,0.3,0.5,0.5,0.0005,0.0005,1,16,0,1.0424601,1.04246,0.58782,0.29009,0.7361516034985423,0.7356321082439833
8,16,64,0.3,0.3,0,0.0003,0.001,8,128,0.01,1.0806971,1.080697,0.56747,0.26676,0.7186588921282799,0.7178659574921299
16,4,128,0.15,0,0.1,0.0005,0.0003,8,32,0.01,1.033391,1.033391,0.61302,0.27697,0.7478134110787172,0.7475130822706426
16,16,256,0.5,0.1,0.1,0.0003,0.001,1,4,0.01,1.0580399,1.0580397,0.58159,0.28863,0.7565597667638484,0.7557636894463224
4,4,128,0.3,0,0.2,0.003,0.0003,1,16,0,1.0313017,1.0313017,0.60838,0.30029,0.7332361516034985,0.7318334617350472
4,8,256,0,0.3,0.3,0.0003,0.0005,1,32,0.002,1.4173884,1.4173883,-0.09736,0.15452,0.44752186588921283,0.27671543369181945
8,16,64,0.3,0.3,0.15,0.001,0.001,1,128,0,1.0589554,1.0589554,0.58479,0.30029,0.739067055393586,0.7387563105574857
8,8,64,0.15,0.1,0.3,0.003,0.003,8,4,0,0.95698166,0.9569816,0.66269,0.33673,0.7740524781341108,0.7742148709319556
16,16,128,0.5,0.3,0.3,0.003,0.0005,16,8,0.002,1.0012295,1.0012296,0.63253,0.3105,0.7623906705539358,0.7620173857776449
4,4,64,0,0,0.3,0.003,0.0003,16,64,0,1.087313,1.087313,0.57606,0.2828,0.7536443148688047,0.7540950166188687
4,16,256,0.2,0.15,0.2,0.003,0.001,1,32,0,0.96099913,0.96099895,0.65172,0.33673,0.749271137026239,0.7494174939977499
4,16,128,0,0.3,0,0.003,0.0005,4,128,0.01,1.0366927,1.0366929,0.59564,0.30029,0.7478134110787172,0.746062857740415
4,4,64,0.2,0.15,0.2,0.001,0.001,8,4,0.001,0.97267747,0.9726774,0.65395,0.31341,0.7653061224489796,0.7638130168171918
8,16,64,0.15,0.2,0,0.003,0.0003,16,32,0,1.0364871,1.0364869,0.60727,0.2828,0.7653061224489796,0.7633918584519839
8,16,64,0.2,0.3,0.1,0.0003,0.0005,1,64,0.002,1.0468729,1.0468727,0.60035,0.27843,0.7303206997084548,0.7279496923987401
8,8,128,0,0.1,0.2,0.0003,0.0003,1,64,0,1.0698444,1.0698444,0.56505,0.27405,0.7230320699708455,0.7224297839254786
8,8,256,0.15,0.2,0.3,0.001,0.0005,4,128,0.002,1.0471005,1.0471004,0.58886,0.30321,0.7244897959183674,0.7239473395475847
8,8,256,0.3,0.2,0.1,0.001,0.0003,16,8,0.002,0.97267085,0.9726709,0.65787,0.30466,0.7696793002915452,0.7696060128311976
16,16,256,0.3,0.5,0,0.0005,0.0005,8,128,0.002,1.0276383,1.0276382,0.60935,0.293,0.7419825072886297,0.7407610955847439
4,16,64,0.15,0.15,0.15,0.0005,0.0005,1,32,0.002,1.0415386,1.0415386,0.5976,0.29446,0.7274052478134111,0.7266369639949652
4,16,128,0.3,0.5,0.2,0.001,0.001,4,128,0,1.0383816,1.0383815,0.60043,0.27697,0.7317784256559767,0.7281881063238139
4,4,128,0,0.15,0,0.0003,0.001,16,4,0,0.95229477,0.9522947,0.66063,0.33965,0.7623906705539358,0.7613861158747017
8,8,64,0.2,0.15,0.15,0.0003,0.0005,16,8,0.002,1.0509864,1.0509864,0.59634,0.28863,0.7448979591836735,0.7438194495587288
8,4,256,0.1,0.15,0,0.001,0.0005,16,4,0,0.9400011,0.94000113,0.6722,0.34548,0.7667638483965015,0.7661575955326616
16,16,64,0,0.3,0.15,0.0005,0.0003,8,64,0.002,1.0733646,1.0733646,0.56562,0.27988,0.7346938775510204,0.7332274746633347
4,8,128,0.2,0,0.1,0.0003,0.0003,8,4,0.002,1.0251441,1.0251441,0.62032,0.30029,0.7653061224489796,0.7645386467117241
16,8,64,0.5,0.1,0.1,0.0005,0.003,16,4,0.01,1.0628778,1.0628779,0.56656,0.28134,0.7332361516034985,0.7326000003284335
4,16,128,0.3,0.15,0,0.0005,0.0003,1,8,0.01,1.0395172,1.0395172,0.60426,0.27259,0.7638483965014577,0.7615387041877609
4,4,256,0.3,0.3,0,0.0003,0.0005,16,32,0.01,1.0151894,1.0151894,0.62459,0.30029,0.7463556851311953,0.7467964922327497
16,8,256,0.15,0.5,0.3,0.0005,0.003,16,16,0.01,0.943206,0.943206,0.66183,0.32653,0.7682215743440233,0.7672416713133594
16,4,64,0.15,0.2,0,0.003,0.0003,16,128,0.01,1.0702043,1.0702043,0.59229,0.28717,0.7565597667638484,0.7545741637359088
4,16,256,0.5,0.15,0,0.0005,0.0003,16,16,0.001,0.99269956,0.9926996,0.64699,0.30029,0.7303206997084548,0.7298970329378178
4,16,256,0.15,0,0.5,0.003,0.001,1,4,0.001,0.947574,0.9475739,0.68017,0.33382,0.7725947521865889,0.7723656393628585
16,8,128,0.15,0.2,0.15,0.001,0.001,4,16,0.01,0.9465245,0.9465245,0.66768,0.30904,0.7696793002915452,0.7684062692132245
16,8,64,0.2,0,0,0.0003,0.0005,1,8,0.001,1.0217667,1.0217665,0.60777,0.29592,0.7551020408163265,0.7512372627580002
4,16,64,0.5,0,0.2,0.003,0.0005,16,32,0.001,1.0387173,1.0387172,0.6085,0.30029,0.7521865889212828,0.7511999083270265
8,4,64,0.5,0.2,0.3,0.0005,0.0005,16,64,0.01,1.0741612,1.074161,0.55066,0.29592,0.717201166180758,0.7138398213425134
16,4,256,0.1,0,0,0.003,0.0003,1,32,0.001,0.97064567,0.97064567,0.65557,0.30612,0.7755102040816326,0.7737489248572992
16,4,128,0.15,0.1,0.2,0.0005,0.0005,1,8,0.002,0.9648365,0.96483654,0.65681,0.3105,0.7769679300291545,0.7762385897322596
16,4,128,0.15,0.5,0,0.003,0.001,4,4,0.01,1.0501018,1.0501019,0.58828,0.2828,0.7434402332361516,0.741734265104812
4,16,64,0.3,0.5,0.15,0.0003,0.0003,1,4,0.002,1.0319827,1.0319825,0.61738,0.28863,0.7565597667638484,0.7565968928962276
16,16,256,0.1,0.1,0.3,0.0005,0.003,4,16,0.01,0.9706811,0.9706811,0.64529,0.31341,0.7784256559766763,0.777078687780545
16,16,128,0.1,0.5,0.15,0.0005,0.003,1,128,0.01,0.94195986,0.94195986,0.6761,0.31924,0.7798833819241983,0.7788413866287927
4,8,64,0.5,0.15,0.1,0.001,0.0003,16,64,0.001,1.0837022,1.0837022,0.56639,0.28426,0.7274052478134111,0.727446820189189
16,16,128,0.5,0.2,0.2,0.001,0.003,1,16,0.002,0.94949836,0.9494983,0.66879,0.33382,0.7725947521865889,0.7697234989809378
4,16,128,0,0.3,0.3,0.003,0.001,8,16,0.001,0.95412564,0.9541256,0.66495,0.31487,0.7740524781341108,0.7732074627975846
8,16,128,0.1,0,0.5,0.0003,0.003,4,32,0.01,0.9766908,0.97669077,0.6522,0.30175,0.7638483965014577,0.7638483965014577
16,8,128,0.2,0.2,0,0.0005,0.001,16,8,0.002,0.95914334,0.9591433,0.669,0.3105,0.7813411078717201,0.7803618403108199
4,16,128,0.5,0.3,0,0.001,0.0003,8,4,0.002,0.9804177,0.98041767,0.64633,0.31487,0.7667638483965015,0.7657192963315412
8,8,256,0.5,0.15,0.5,0.0005,0.003,1,16,0,0.91869086,0.91869086,0.67516,0.3586,0.7740524781341108,0.772615016190464
4,16,64,0.5,0.2,0.5,0.003,0.001,8,64,0.002,1.0232319,1.0232317,0.61825,0.29592,0.7711370262390671,0.769270321596034
4,4,256,0.2,0.1,0.2,0.0005,0.0005,8,32,0.002,1.0161693,1.0161692,0.62543,0.27259,0.7463556851311953,0.7468828453134835
8,8,256,0.15,0.3,0.3,0.001,0.0003,1,4,0.002,0.97896975,0.97896975,0.64807,0.30758,0.7711370262390671,0.7700536271570891
8,4,64,0.15,0.15,0.2,0.001,0.001,16,128,0.002,1.0929208,1.0929208,0.54464,0.29738,0.7201166180758017,0.7199335696955579
8,4,256,0,0.15,0.5,0.0005,0.0005,8,128,0.002,1.0466412,1.0466412,0.58801,0.29446,0.7303206997084548,0.730278387253625
16,16,256,0.15,0.2,0.1,0.001,0.001,1,32,0,0.9771766,0.9771766,0.6519,0.30904,0.7740524781341108,0.7732074627975846
4,16,64,0.2,0.15,0.2,0.003,0.0005,16,64,0.01,1.0486091,1.048609,0.59455,0.29883,0.749271137026239,0.7490185254513567
16,4,128,0.15,0,0.1,0.003,0.003,8,4,0,0.9318928,0.93189275,0.68035,0.35423,0.7740524781341108,0.7737833974101133
4,8,256,0.15,0.15,0.5,0.003,0.0003,1,16,0,1.0108262,1.0108262,0.62947,0.28863,0.7434402332361516,0.7422912259646954
4,8,64,0.15,0.2,0.3,0.001,0.0003,8,128,0.002,1.1005663,1.1005661,0.54036,0.28717,0.7244897959183674,0.7240569687851219
4,8,128,0.5,0,0.1,0.003,0.003,16,8,0.002,0.95754397,0.9575441,0.67901,0.32507,0.7740524781341108,0.7729828803143235
4,16,128,0.3,0.5,0.2,0.001,0.001,4,128,0.01,1.0327256,1.0327256,0.60883,0.30612,0.7419825072886297,0.7414744925921825
4,4,256,0.3,0.1,0,0.0005,0.001,16,8,0.001,0.94094414,0.94094414,0.66793,0.31341,0.7769679300291545,0.776339334177699
8,16,64,0.15,0.2,0.3,0.003,0.001,16,8,0.01,1.0007964,1.0007963,0.62694,0.30321,0.7623906705539358,0.7604526268799588
16,16,128,0.2,0.3,0.15,0.0005,0.0003,16,4,0.001,0.96459144,0.9645913,0.65663,0.33382,0.7565597667638484,0.756177321624949
16,16,256,0,0,0.5,0.003,0.0003,1,128,0.01,1.4173713,1.4173712,0.0967,0.15452,0.44752186588921283,0.27671543369181945
4,8,256,0.15,0.3,0.5,0.001,0.003,4,4,0.002,1.039025,1.039025,0.58954,0.30612,0.750728862973761,0.7508396299306543
8,16,256,0.5,0.2,0.2,0.003,0.0003,4,128,0.001,1.0355047,1.0355047,0.61143,0.29592,0.7580174927113703,0.7576838646648882
16,16,128,0.3,0.5,0.5,0.003,0.003,16,4,0.001,0.98152024,0.9815203,0.63927,0.31341,0.7711370262390671,0.76703736492643
8,8,256,0,0.5,0.2,0.001,0.0005,16,64,0.002,0.98401266,0.98401254,0.64853,0.29883,0.7551020408163265,0.7538790903244128
16,16,64,0.3,0.1,0.15,0.003,0.0003,1,64,0.01,1.0722814,1.0722814,0.59126,0.30029,0.7448979591836735,0.7450813058909176
16,4,64,0.15,0.2,0.3,0.001,0.001,8,32,0.01,1.0166647,1.0166647,0.61871,0.30175,0.7536443148688047,0.7527229755663987
16,16,256,0.1,0,0.1,0.0003,0.0003,1,16,0,1.4333783,1.4333782,0.10962,0.15452,0.5276967930029155,0.48740425472055043
16,4,128,0.15,0,0.2,0.003,0.0005,8,16,0,0.97906595,0.9790659,0.65582,0.31341,0.7740524781341108,0.7735136614803674
8,4,64,0.1,0.1,0.1,0.0003,0.003,4,8,0.01,0.9992269,0.9992269,0.62425,0.31195,0.749271137026239,0.7480190686654702
16,8,64,0,0.5,0.5,0.0003,0.0005,1,8,0,1.0389483,1.0389483,0.60275,0.30612,0.7623906705539358,0.7624962554309745
8,16,128,0.5,0.15,0.2,0.0003,0.003,8,64,0.001,0.92529416,0.92529404,0.68079,0.34548,0.7857142857142857,0.7846998929432619
16,4,128,0.3,0.1,0.2,0.0003,0.0003,16,16,0.002,1.0390438,1.0390437,0.61037,0.27988,0.7551020408163265,0.7543570589937773
16,4,64,0,0.5,0.1,0.0003,0.003,4,32,0.01,0.9655239,0.9655238,0.66428,0.3207,0.7667638483965015,0.7636418315859252
16,4,64,0.15,0.15,0.1,0.003,0.0003,8,16,0.001,1.0078677,1.0078675,0.63611,0.27988,0.7725947521865889,0.7725223924156128
4,16,256,0.3,0,0.15,0.001,0.001,4,64,0.001,0.9882059,0.98820597,0.6449,0.30321,0.7871720116618076,0.7865245869826875
8,16,64,0.5,0.2,0.15,0.003,0.001,8,64,0.002,0.9954347,0.99543464,0.64303,0.30321,0.7740524781341108,0.7735136614803674
8,16,128,0.2,0.5,0.1,0.0003,0.0005,16,32,0.002,1.011257,1.0112569,0.63478,0.29883,0.7580174927113703,0.7582830769423065
4,8,128,0.5,0.5,0,0.001,0.003,1,64,0.01,0.97933394,0.9793339,0.64282,0.30321,0.7667638483965015,0.7650756281334704
16,4,128,0.15,0.5,0.5,0.003,0.003,16,32,0.001,0.9478671,0.9478671,0.66484,0.34694,0.7813411078717201,0.7797584013751284
4,4,64,0,0,0.1,0.0003,0.001,8,8,0.002,1.0161291,1.0161291,0.62344,0.29592,0.7755102040816326,0.7745048227191085
4,16,256,0.2,0.2,0.5,0.0005,0.0003,16,64,0.002,1.0450604,1.0450603,0.60186,0.2828,0.7565597667638484,0.7565968928962276
4,4,256,0,0.2,0.2,0.003,0.001,1,16,0.01,0.992994,0.99299395,0.64709,0.28717,0.7798833819241983,0.7802448120775098
16,4,128,0.5,0.1,0.15,0.0003,0.001,16,8,0.001,0.9564777,0.95647764,0.65521,0.32216,0.7769679300291545,0.7756741557411695
16,8,256,0.1,0.5,0.1,0.003,0.0003,4,16,0.002,0.981434,0.9814339,0.65343,0.28717,0.760932944606414,0.7592025188368071
4,16,256,0,0.15,0,0.0003,0.001,1,128,0.002,1.0322621,1.0322621,0.60088,0.29592,0.739067055393586,0.7376950254129695
16,16,128,0.15,0.2,0,0.001,0.0005,4,32,0.01,0.99208176,0.9920818,0.63925,0.26531,0.7638483965014577,0.7612117473693394
8,4,256,0.1,0.1,0.3,0.0003,0.003,1,16,0.001,0.9234774,0.9234775,0.68048,0.3586,0.7580174927113703,0.7570540281310965
16,16,128,0,0.15,0.3,0.0003,0.0005,8,32,0,1.0263934,1.0263933,0.60797,0.28717,0.739067055393586,0.7383316393320791
16,8,256,0.2,0.5,0.15,0.003,0.003,1,32,0.002,0.9304538,0.9304537,0.676,0.34694,0.7842565597667639,0.782563901810911
16,4,64,0.5,0,0.15,0.001,0.0005,1,32,0.001,1.044047,1.0440468,0.59889,0.30466,0.7259475218658892,0.726180287783316
8,8,128,0.3,0.2,0.1,0.003,0.0005,1,64,0.001,1.0349307,1.0349306,0.61249,0.30321,0.7711370262390671,0.7699336256415431
8,4,64,0.1,0.2,0.3,0.0005,0.003,8,64,0.002,1.0016847,1.0016845,0.63003,0.31195,0.7551020408163265,0.75456949315516
8,4,256,0.3,0.1,0.3,0.001,0.0005,1,32,0.001,1.0227144,1.0227144,0.61791,0.30321,0.7448979591836735,0.744063746425787
4,16,256,0.2,0,0,0.0005,0.0003,4,16,0.001,0.99612063,0.9961205,0.64265,0.29155,0.7565597667638484,0.7551476079004922
16,16,256,0.5,0.3,0.3,0.0003,0.0005,16,128,0,1.0502915,1.0502914,0.57795,0.29009,0.7274052478134111,0.725823968128096
16,16,256,0.3,0,0.5,0.0003,0.0005,8,128,0,1.0580739,1.0580738,0.57942,0.28863,0.7448979591836735,0.7405496321390709
4,4,64,0.2,0.1,0.5,0.0003,0.0003,1,16,0.01,1.0694411,1.069441,0.57759,0.28717,0.7303206997084548,0.7286050193241023
4,8,128,0.2,0.1,0.2,0.003,0.0005,1,32,0,1.0367919,1.0367919,0.6139,0.27843,0.7667638483965015,0.7649339479036876
4,4,128,0.5,0.15,0,0.0003,0.0005,4,32,0.01,1.0457257,1.0457257,0.59897,0.26822,0.7201166180758017,0.719389114639194
8,16,256,0.15,0.15,0.15,0.001,0.0005,8,64,0,1.0133699,1.0133699,0.64459,0.29155,0.7580174927113703,0.758520415643898
16,16,256,0.1,0.5,0.5,0.0005,0.0003,8,4,0.002,0.981287,0.98128694,0.65521,0.29883,0.7711370262390671,0.7668341872157064
4,8,128,0.5,0.5,0.5,0.003,0.001,1,64,0.002,1.0040579,1.0040579,0.62905,0.30758,0.760932944606414,0.7582637442504423
16,4,128,0.2,0.3,0.2,0.003,0.0003,1,16,0.001,1.0105067,1.0105067,0.63623,0.29155,0.749271137026239,0.7491071561856039
8,8,64,0.1,0.2,0.2,0.0003,0.0005,8,32,0,1.0761627,1.0761626,0.56867,0.28134,0.717201166180758,0.7172861826651915
16,4,256,0.5,0.5,0,0.0005,0.0005,8,8,0,0.93979996,0.93979985,0.68091,0.30175,0.7784256559766763,0.7765485128496713
4,4,64,0.3,0,0.15,0.003,0.0003,16,32,0.01,1.0529045,1.0529044,0.60368,0.27551,0.7536443148688047,0.7514783676507409
8,8,128,0.2,0.3,0.15,0.0003,0.003,1,64,0,0.95738184,0.9573818,0.65763,0.32799,0.7696793002915452,0.7685291444717691
16,4,128,0.2,0.1,0.3,0.001,0.001,16,64,0,1.0241156,1.0241154,0.61189,0.28134,0.7419825072886297,0.7414744925921825
16,8,256,0.2,0.3,0.3,0.0003,0.001,16,32,0.002,0.97322,0.97322,0.66303,0.3105,0.7784256559766763,0.7783551515844432
8,8,128,0.1,0.1,0.1,0.0005,0.0003,4,32,0.001,1.0463295,1.0463294,0.59859,0.27259,0.739067055393586,0.7394420722735451
8,16,256,0.3,0.15,0.3,0.0005,0.003,8,128,0.01,0.958305,0.958305,0.67111,0.30466,0.7798833819241983,0.7800415839401634
16,4,128,0.15,0.5,0,0.0005,0.003,4,64,0,0.93910563,0.9391055,0.66472,0.33819,0.7638483965014577,0.7627907875356856
16,4,128,0.15,0.15,0.1,0.001,0.0003,1,64,0.002,1.023892,1.0238919,0.61653,0.30029,0.7580174927113703,0.7584380328197496
8,8,64,0.15,0,0.2,0.003,0.001,16,32,0,1.0270985,1.0270985,0.6125,0.27988,0.760932944606414,0.7599810880331315
4,8,64,0,0,0,0.003,0.001,4,32,0.01,1.0007348,1.0007347,0.63457,0.30029,0.7536443148688047,0.7517868816343759
8,16,256,0.5,0.15,0.5,0.003,0.0005,8,4,0,0.9343563,0.9343563,0.67638,0.33673,0.7755102040816326,0.7751133669527414
16,8,64,0.3,0.15,0.3,0.0005,0.0003,1,4,0.01,1.4176629,1.4176629,0.00477,0.15452,0.44752186588921283,0.27671543369181945
16,16,128,0.2,0.3,0.5,0.001,0.003,16,128,0.01,0.98174626,0.9817462,0.65344,0.30904,0.7857142857142857,0.7854590930276558
4,16,256,0,0.15,0.5,0.003,0.0003,4,32,0,1.0021816,1.0021816,0.62893,0.31778,0.7594752186588921,0.7595820990558946
16,16,128,0.5,0.3,0.15,0.001,0.0005,1,8,0,0.9643669,0.96436685,0.65475,0.33819,0.7623906705539358,0.7619228378108799
16,4,64,0.5,0.3,0.1,0.003,0.001,4,64,0.01,1.0087707,1.0087707,0.63511,0.28863,0.7696793002915452,0.7682791622981981
8,4,128,0.5,0.2,0.15,0.0003,0.0003,1,16,0,1.0265958,1.0265958,0.60127,0.30466,0.7434402332361516,0.7425415728755055
16,4,64,0.5,0.3,0.2,0.001,0.001,16,64,0.001,1.0366211,1.036621,0.61112,0.29592,0.749271137026239,0.749191355740291
4,8,128,0.5,0.15,0.3,0.001,0.003,1,128,0.002,0.99083126,0.9908312,0.65196,0.30904,0.7915451895043731,0.7899735152290875
8,4,128,0.2,0.1,0,0.003,0.0003,16,32,0,1.0283724,1.0283724,0.62147,0.27697,0.7536443148688047,0.7517868816343759
4,16,256,0.15,0.15,0.1,0.001,0.0005,8,4,0.001,0.9340819,0.9340818,0.68352,0.32945,0.7784256559766763,0.7766872505085031
16,4,128,0.3,0.1,0.3,0.0005,0.001,1,8,0.001,0.9853782,0.98537815,0.65321,0.30466,0.7842565597667639,0.7843214177033418
16,8,128,0,0.15,0.1,0.0005,0.001,8,16,0.01,0.9930381,0.993038,0.64252,0.29592,0.7725947521865889,0.7724460253776406
4,8,128,0.3,0.3,0,0.0005,0.0003,1,16,0.001,1.00984,1.00984,0.61976,0.3105,0.7536443148688047,0.7520770176528287
4,8,64,0.3,0.5,0.5,0.003,0.003,1,8,0.002,0.9630946,0.96309453,0.6583,0.31195,0.7696793002915452,0.7694472501239208
16,4,256,0.3,0.2,0.5,0.001,0.0005,16,32,0,1.0085617,1.0085616,0.62669,0.29738,0.7419825072886297,0.7388208482643773
4,16,256,0.15,0.3,0.5,0.003,0.0003,1,16,0.01,1.0399814,1.0399814,0.60183,0.2828,0.750728862973761,0.7489985472463059
8,8,64,0.5,0.5,0.5,0.0005,0.003,4,128,0.01,1.0324868,1.0324867,0.61479,0.3105,0.760932944606414,0.760856874077952
16,16,256,0.2,0.3,0,0.003,0.0005,8,4,0.01,1.0574896,1.0574896,0.59452,0.26531,0.7536443148688047,0.7537537863057342
4,4,256,0.3,0.1,0.5,0.003,0.0003,16,8,0.002,0.9927376,0.9927374,0.64084,0.30466,0.7711370262390671,0.7701694490326881
4,16,128,0.1,0.3,0.1,0.0003,0.0005,8,64,0.001,1.0596216,1.0596216,0.56158,0.28717,0.7215743440233237,0.7207896263264084
4,4,64,0.15,0.3,0,0.003,0.0005,16,16,0.01,1.0119716,1.0119716,0.62296,0.30904,0.7667638483965015,0.7653459871374159
16,4,64,0.1,0,0,0.003,0.0003,1,16,0.001,1.0403686,1.0403684,0.60071,0.29446,0.7478134110787172,0.7439373907656578
8,16,128,0.5,0.1,0.2,0.0003,0.0005,16,64,0,1.0723959,1.0723959,0.56472,0.29009,0.717201166180758,0.717201166180758
8,16,64,0.1,0.15,0.2,0.003,0.003,4,32,0.01,0.9739996,0.97399956,0.64863,0.30321,0.7696793002915452,0.7677280594095267
8,4,64,0.1,0.3,0.1,0.001,0.0003,4,128,0.01,1.0982438,1.0982438,0.54242,0.293,0.7259475218658892,0.7255696780542109
4,4,64,0.15,0.5,0.1,0.0003,0.001,16,8,0.01,1.0439875,1.0439875,0.59396,0.29592,0.7580174927113703,0.7582230200639918
16,16,64,0,0,0.2,0.0005,0.0003,8,16,0.002,1.0667094,1.0667094,0.57841,0.27405,0.7448979591836735,0.742974581574058
4,8,64,0.15,0.5,0.15,0.003,0.0003,1,32,0.001,1.0441054,1.0441053,0.59024,0.30466,0.7332361516034985,0.7333546916801739
8,16,256,0,0.1,0.1,0.001,0.003,8,32,0.002,0.9521774,0.95217735,0.67518,0.32799,0.7813411078717201,0.7802491877896541
16,4,64,0.3,0.15,0.5,0.0003,0.001,8,32,0.01,1.0239911,1.0239911,0.6183,0.29738,0.7580174927113703,0.7568091011538841
4,16,128,0.2,0.1,0.3,0.003,0.0003,4,64,0.01,1.0562067,1.0562066,0.59259,0.29155,0.739067055393586,0.739183004430334
4,4,128,0.3,0,0.2,0.0003,0.0003,8,8,0.01,1.0380158,1.0380158,0.59356,0.293,0.7580174927113703,0.7554855603580094
8,16,128,0.3,0.1,0.2,0.0003,0.0005,4,128,0.01,1.064559,1.0645591,0.56642,0.28863,0.7186588921282799,0.7171795525402408
16,16,256,0,0.1,0,0.0003,0.001,8,64,0.01,0.991753,0.99175304,0.64995,0.30904,0.7638483965014577,0.7640489713877511
8,4,128,0.5,0.5,0.5,0.001,0.0003,4,8,0,1.0329151,1.032915,0.6075,0.28717,0.7580174927113703,0.7575897332087991
8,16,256,0,0.5,0.2,0.003,0.003,8,64,0.01,0.9691434,0.96914345,0.64542,0.3207,0.7740524781341108,0.7711143749065055
16,4,128,0.2,0.15,0.1,0.0005,0.003,4,128,0,0.9551523,0.95515215,0.64925,0.30758,0.7667638483965015,0.7649339479036876
4,8,256,0,0.15,0.15,0.0003,0.001,4,32,0.002,0.9787079,0.9787078,0.64318,0.31633,0.7725947521865889,0.7723656393628585
8,16,256,0.1,0,0,0.0005,0.001,8,128,0,0.9649657,0.9649656,0.65551,0.31778,0.7521865889212828,0.7514327382675127
4,4,64,0,0.1,0,0.003,0.003,16,4,0.001,0.9622576,0.9622575,0.6554,0.31487,0.7521865889212828,0.7500871525292377
4,8,256,0.5,0.15,0.15,0.003,0.003,1,32,0.002,0.94080997,0.94080997,0.67347,0.33236,0.7915451895043731,0.7897124649352423
16,4,128,0,0.15,0.5,0.0003,0.0003,8,64,0.002,1.101896,1.101896,0.53096,0.27843,0.706997084548105,0.706754316883414
4,16,256,0.15,0.15,0,0.003,0.0005,4,32,0,0.96675724,0.9667572,0.65809,0.31924,0.7725947521865889,0.7719029833513645
4,8,64,0.3,0.5,0.15,0.001,0.0005,1,4,0,1.0087887,1.0087887,0.63977,0.31778,0.7594752186588921,0.7598209046096924
16,8,256,0.3,0,0.1,0.001,0.0005,8,32,0,0.95666564,0.9566656,0.65985,0.32216,0.749271137026239,0.7480190686654702
16,16,128,0.1,0,0.5,0.001,0.0005,16,8,0.001,0.98219466,0.98219466,0.6456,0.32362,0.7623906705539358,0.7615020415226211
8,8,64,0.15,0.2,0.2,0.0005,0.0005,4,32,0,1.0549248,1.0549248,0.56974,0.293,0.739067055393586,0.7362459027383483
16,4,64,0.3,0.2,0.15,0.003,0.0005,16,4,0.002,0.97914845,0.9791483,0.64928,0.3207,0.7784256559766763,0.7769523198632468
4,4,128,0.5,0.15,0.2,0.003,0.0003,16,16,0.01,1.0072229,1.0072228,0.62529,0.26822,0.7536443148688047,0.7500570391655308
8,4,64,0.2,0.2,0.3,0.003,0.0003,4,128,0.01,1.0961325,1.0961324,0.55615,0.29009,0.717201166180758,0.7176926407652497
16,8,256,0.15,0.1,0.15,0.001,0.0005,1,8,0,0.9628672,0.96286714,0.66311,0.32362,0.7638483965014577,0.7635228076850115
4,8,128,0.5,0,0.2,0.0005,0.003,1,4,0.01,1.4176208,1.4176207,nan,0.15452,0.44752186588921283,0.27671543369181945
8,16,256,0.5,0,0,0.0005,0.0005,16,64,0,0.97805035,0.9780503,0.64944,0.29738,0.7623906705539358,0.7624962554309745
8,8,128,0.2,0.5,0.1,0.001,0.0003,16,8,0.002,0.9966238,0.99662375,0.64617,0.30321,0.7740524781341108,0.7733136039771257
4,16,256,0.2,0,0.15,0.001,0.0005,1,64,0.001,1.0073112,1.0073112,0.63261,0.28134,0.7682215743440233,0.7671243739998544
4,8,128,0,0.2,0.2,0.001,0.0003,16,4,0,0.9824382,0.98243827,0.65581,0.30758,0.7682215743440233,0.7655507607844177
16,8,64,0,0.2,0,0.003,0.0003,8,8,0.002,1.0038308,1.0038308,0.63408,0.29738,0.7769679300291545,0.7764360658483623
4,8,128,0,0.5,0.15,0.003,0.003,1,128,0.01,0.97711575,0.97711575,0.64602,0.30466,0.7755102040816326,0.7743891661307117
4,8,256,0.5,0.3,0.5,0.0005,0.0003,8,16,0.001,1.00071,1.0007101,0.63292,0.293,0.7551020408163265,0.7548553039292322
8,8,64,0,0.3,0.1,0.003,0.0005,16,128,0,1.0531266,1.0531266,0.58899,0.30612,0.7536443148688047,0.7537537863057342
16,16,256,0.2,0.1,0.1,0.0003,0.003,8,64,0,0.9075472,0.9075471,0.69125,0.34111,0.7798833819241983,0.7786065197184092
4,4,256,0.3,0.1,0,0.001,0.0003,4,8,0,0.96619815,0.9661981,0.66274,0.31341,0.7653061224489796,0.7648440299849796
4,16,256,0.3,0.1,0.1,0.0005,0.0003,8,128,0.001,1.0347339,1.0347338,0.59045,0.29592,0.7361516034985423,0.7351648436539536
4,4,64,0.3,0.1,0.2,0.0005,0.003,4,4,0.01,1.058535,1.0585349,0.5709,0.29009,0.750728862973761,0.7496750049973866
16,8,256,0.2,0.3,0.3,0.0003,0.0003,4,4,0.001,0.9570359,0.9570359,0.66127,0.31195,0.7638483965014577,0.7599237793781439
8,16,64,0.3,0,0.3,0.0003,0.0003,4,32,0.002,1.1015826,1.1015828,0.5426,0.2828,0.7230320699708455,0.723115333538074
16,8,128,0.15,0.3,0.5,0.0005,0.0005,16,64,0,1.0644809,1.0644809,0.58176,0.293,0.7303206997084548,0.7305838037214244
